ConceptID;Estado;Término Preferido;Términos Sinónimos;Término Abreviado;Observación;Sensibilidad;Creación Nombre;Revisado;Consultar;Etiquetas;Riesgo Teratogénico;FFA ¦ Tipo FFA ¦ Orden;Condición de Venta;Unidad de U_Asist;Recomendaciones ¦ Receta ¦ Gestión ¦ Indicación ¦ Tipo Recomendación;Vía Administración ¦ Orden;Estado Prescripción;Cantidad de Volumen Total ¦ Unidad de Volumen;URL;Medicamento clínico especial;ConceptID Fármacos - Medicamento Básico ¦ Preferido Fármacos - Medicamento Básico ¦ Estado;ConceptID Fármacos - Sustancia ¦ Preferido Fármacos - Sustancia ¦ Orden ¦ Cantidad Potencia ¦ Unidad Potencia ¦ Cantidad PP ¦ Unidad PP ¦ Estado;ATC;Comercializado;ConceptID SNM ¦ Preferido SNM ¦ Tipo de Relación ¦ Grupo;CIE-10 ¦ Tipo de Relación
672131000167109;Vigente;moxifloxacino 400 mg/250 mL (1,6 mg/mL) inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9432 ¦ intravenosa ¦ 1;95 ¦ válido como MC prescribible;250.0 ¦ mililitros;;No;668251000167101 ¦ moxifloxacino ¦ Vigente ; • 652401000167108 ¦ moxifloxacino ¦ 1 ¦ 400.0 ¦ miligramo ¦ 250.0 ¦ mililitro ¦ Vigente ;12365 ¦ moxifloxacino ¦ J01MA14;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672141000167101;Vigente;saccharomyces boulardii 250 mg cápsula;;;;Insensible;Manual;No;No;;; • 9794 ¦ cápsula ¦ Discreta ¦ 1;90 ¦ Directa; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;669611000167108 ¦ saccharomyces boulardii ¦ Vigente ; • 647471000167101 ¦ saccharomyces boulardii ¦ 1 ¦ 250.0 ¦ miligramo ¦ Vigente ;10425 ¦ saccharomyces boulardii ¦ A07FA02;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672151000167103;Vigente;metamizol magnésico 300 mg/mL + pargeverina 5 mg/mL gotas orales;;;;Insensible;Manual;No;No;;; • 9732 ¦ gotas orales ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9361 ¦ gotas;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;661301000167103 ¦ metamizol magnésico y pargeverina ¦ Vigente ;" • 655281000167106 ¦ metamizol magnésico ¦ 1 ¦ 300.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente 
 • 658701000167102 ¦ pargeverina ¦ 2 ¦ 5.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672161000167100;Vigente;enfuvirtida 90 mg inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9444 ¦ subcutánea ¦ 1;95 ¦ válido como MC prescribible;;;No;659501000167101 ¦ enfuvirtida ¦ Vigente ; • 650561000167105 ¦ enfuvirtida ¦ 1 ¦ 90.0 ¦ miligramo ¦ Vigente ;12538 ¦ enfuvirtida ¦ J05AX07;Si; • 408086009 ¦ enfurvitida, 90 mg/ml, polvo inyectable para reconstituir+solvente ¦ es un[a] ¦ 0;
672171000167106;Vigente;estradiol 5 mg/mL + noretisterona 50 mg/mL inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9425 ¦ intramuscular ¦ 1;95 ¦ válido como MC prescribible;;;No;663861000167107 ¦ estradiol + noretisterona ¦ Vigente ;" • 652321000167107 ¦ noretisterona ¦ 2 ¦ 50.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente 
 • 653081000167104 ¦ estradiol ¦ 1 ¦ 5.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente ";11984 ¦ norestisterona y estrógeno ¦ G03FA01;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672181000167108;Vigente;hidróxido de magnesio 500 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;668761000167105 ¦ hidróxido de magnesio ¦ Vigente ; • 648021000167109 ¦ hidróxido de magnesio ¦ 1 ¦ 500.0 ¦ miligramo ¦ Vigente ;10191 ¦ hidróxido de magnesio ¦ A02AA04;Si; • 60468008 ¦ hidróxido de magnesio ¦ es un[a] ¦ 0;
672191000167105;Vigente;fentanilo 8,4 mg (50 mcg/hora) parche;;;;Insensible;Manual;No;Si;;; • 9754 ¦ parche ¦ Discreta ¦ 1;92 ¦ Receta Cheque; • 9392 ¦ parche;; • 9447 ¦ transdérmica ¦ 1;95 ¦ válido como MC prescribible;;http://www.nlm.nih.gov/medlineplus/spanish/druginfo/meds/a605043-es.html;No;667841000167102 ¦ fentanilo ¦ Vigente ; • 654021000167102 ¦ fentanilo ¦ 1 ¦ 8.4 ¦ miligramo ¦ 1.0 ¦ centímetro cuadrado ¦ Vigente ;13317 ¦ fentanilo ¦ N02AB03;Si; • 333920004 ¦ fentanilo, 50 mcg/hora, parche ¦ es un[a] ¦ 0;
672201000167107;Vigente;ácido ascórbico 100 mg + ácido fólico 2 mg + cianocobalamina 1 mg + fumarato ferroso 330 mg (hierro 109 mg) cápsula liberación modificada;;;;Insensible;Manual;Si;No;;; • 9793 ¦ cápsula liberación modificada ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9343 ¦ cápsula;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;664871000167104 ¦ ácido ascórbico + ácido fólico + cianocobalamina + fumarato ferroso ¦ Vigente ;" • 649431000167107 ¦ ácido fólico ¦ 2 ¦ 2.0 ¦ miligramo ¦ Vigente 
 • 651171000167101 ¦ cianocobalamina ¦ 3 ¦ 1.0 ¦ miligramo ¦ Vigente 
 • 650491000167101 ¦ fumarato ferroso ¦ 4 ¦ 330.0 ¦ miligramo ¦ Vigente 
 • 652881000167101 ¦ ácido ascórbico ¦ 1 ¦ 100.0 ¦ miligramo ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672211000167109;Vigente;bifidobacterium lactis gotas orales;;;;Insensible;Manual;No;No;;; • 9732 ¦ gotas orales ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9361 ¦ gotas;; • 9437 ¦ oral ¦ 1;94 ¦ nunca válido para prescribir como MC;;;No;670341000167103 ¦ medicamento básico especial ¦ Vigente ; • 657671000167102 ¦ sustancia especial ¦ 1 ¦ 1.0 ¦ dosis ¦ Vigente ;;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672221000167104;Vigente;bosentán 125 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;659441000167102 ¦ bosentán ¦ Vigente ; • 648171000167107 ¦ bosentán ¦ 1 ¦ 125.0 ¦ miligramo ¦ Vigente ;11069 ¦ bosentano ¦ C02KX01;Si; • 407816003 ¦ monohidrato de bosentán, 125 mg, comprimido ¦ es un[a] ¦ 0;
672231000167102;Vigente;levobupivacaína 75 mg/10 mL (7,5 mg/mL) inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;;" • 9432 ¦ intravenosa ¦ 1
 • 9425 ¦ intramuscular ¦ 2";95 ¦ válido como MC prescribible;;;No;669481000167104 ¦ levobupivacaína ¦ Vigente ; • 654631000167106 ¦ levobupivacaína ¦ 1 ¦ 7.5 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente ;13219 ¦ levobupivacaína ¦ N01BB10;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672241000167105;Vigente;bicarbonato de sodio 1,4% (14 mg/mL) inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9432 ¦ intravenosa ¦ 1;95 ¦ válido como MC prescribible;;;No;669511000167109 ¦ bicarbonato de sodio ¦ Vigente ; • 653651000167103 ¦ bicarbonato de sodio ¦ 1 ¦ 14.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente ;10846 ¦ bicarbonato de sodio ¦ B05XA02;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672251000167108;Vigente;clorhexidina 0,05% (500 mcg/mL) + lidocaína 3% (30 mg/mL) gel;;;;Sensible;Manual;No;No;;; • 9775 ¦ gel ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9446 ¦ tópica ¦ 1;95 ¦ válido como MC prescribible;;;No;668411000167101 ¦ clorhexidina + lidocaína ¦ Vigente ;" • 657111000167102 ¦ lidocaína ¦ 2 ¦ 30.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente 
 • 657721000167106 ¦ clorhexidina ¦ 1 ¦ 500.0 ¦ microgramo ¦ 1.0 ¦ mililitro ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672261000167106;Vigente;pargeverina 10 mg/mL gotas orales;;;;Insensible;Manual;No;No;;; • 9732 ¦ gotas orales ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9361 ¦ gotas;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;671691000167107 ¦ pargeverina ¦ Vigente ; • 658701000167102 ¦ pargeverina ¦ 1 ¦ 10.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente ;;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672271000167100;Vigente;ácido alendrónico 70 mg + colecalciferol 2800 UI comprimido;;;;Sensible;Manual;Si;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9355 ¦ comprimido;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;669391000167105 ¦ ácido alendrónico + colecalciferol ¦ Vigente ;" • 648081000167105 ¦ colecalciferol ¦ 2 ¦ 2800.0 ¦ casquillo ¦ Vigente 
 • 653201000167101 ¦ ácido alendrónico ¦ 1 ¦ 70.0 ¦ miligramo ¦ Vigente ";13178 ¦ ácido alendrónico y colecalciferol ¦ M05BB03;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672281000167103;Vigente;benzocaína 7,5% (75 mg/g) gel;;;;Insensible;Manual;Si;No;;; • 9775 ¦ gel ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9329 ¦ aplicación;; • 9446 ¦ tópica ¦ 1;95 ¦ válido como MC prescribible;;;No;671551000167104 ¦ benzocaína ¦ Vigente ; • 652611000167108 ¦ benzocaína ¦ 1 ¦ 75.0 ¦ miligramo ¦ 1.0 ¦ gramo ¦ Vigente ;11591 ¦ benzocaína ¦ D04AB04;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672291000167101;Vigente;lidocaína 10% (100 mg/g) solución uso externo;;;;Sensible;Manual;No;No;;; • 9742 ¦ solución uso externo ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9329 ¦ aplicación;; • 9446 ¦ tópica ¦ 1;95 ¦ válido como MC prescribible;;;No;661041000167103 ¦ lidocaína ¦ Vigente ; • 657111000167102 ¦ lidocaína ¦ 1 ¦ 10.0 ¦ kit ¦ Vigente ;10826 ¦ lidocaína ¦ N01BB02;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672301000167102;Vigente;clorazepato dipotásico 10 mg cápsula;;;;Insensible;Manual;No;No;;; • 9794 ¦ cápsula ¦ Discreta ¦ 1;91 ¦ Receta Médica Retenida; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;666041000167108 ¦ clorazepato dipotásico ¦ Vigente ; • 652651000167107 ¦ clorazepato dipotásico ¦ 1 ¦ 10.0 ¦ miligramo ¦ Vigente ;13555 ¦ clorazepato de potasio ¦ N05BA05;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672311000167100;Vigente;desloratadina 5 mg comprimido;;;;Sensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;671501000167100 ¦ desloratadina ¦ Vigente ; • 650371000167105 ¦ desloratadina ¦ 1 ¦ 5.0 ¦ miligramo ¦ Vigente ;14165 ¦ desloratadina ¦ R06AX27;Si; • 134508009 ¦ desloratadina, 5 mg, comprimido ¦ es un[a] ¦ 0;
672321000167105;Vigente;carbonato de calcio 1250 mg (calcio 500 mg) + colecalciferol 800 UI cápsula;;;;Sensible;Manual;No;No;;; • 9794 ¦ cápsula ¦ Discreta ¦ 1;90 ¦ Directa; • 9343 ¦ cápsula;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;668361000167106 ¦ carbonato de calcio + colecalciferol ¦ Vigente ;" • 655451000167102 ¦ carbonato de calcio ¦ 1 ¦ 1250.0 ¦ miligramo ¦ Vigente 
 • 648081000167105 ¦ colecalciferol ¦ 2 ¦ 800.0 ¦ casquillo ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672331000167107;Vigente;diclofenaco sódico 1% (10 mg/g) crema;;;;Insensible;Manual;No;No;;; • 9783 ¦ crema ¦ Discreta ¦ 1;90 ¦ Directa; • 9329 ¦ aplicación;; • 9446 ¦ tópica ¦ 1;95 ¦ válido como MC prescribible;;;No;666551000167104 ¦ diclofenaco sódico ¦ Vigente ; • 649961000167106 ¦ diclofenaco sódico ¦ 1 ¦ 10.0 ¦ miligramo ¦ 1.0 ¦ gramo ¦ Vigente ;13105 ¦ diclofenaco ¦ M02AA15;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672341000167104;Vigente;ácido láctico 167 mg/g + ácido salicílico 167 mg/g solución uso externo;;;;Insensible;Manual;Si;No;;; • 9742 ¦ solución uso externo ¦ Discreta ¦ 1;90 ¦ Directa; • 9329 ¦ aplicación;; • 9446 ¦ tópica ¦ 1;95 ¦ válido como MC prescribible;;;No;669461000167107 ¦ ácido láctico + ácido salicílico ¦ Vigente ;" • 652571000167100 ¦ ácido láctico ¦ 1 ¦ 167.0 ¦ miligramo ¦ 1.0 ¦ gramo ¦ Vigente 
 • 652181000167105 ¦ ácido salicílico ¦ 2 ¦ 167.0 ¦ miligramo ¦ 1.0 ¦ gramo ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672351000167101;Vigente;montelukast 5 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;668211000167100 ¦ montelukast ¦ Vigente ; • 652151000167100 ¦ montelukast ¦ 1 ¦ 5.0 ¦ miligramo ¦ Vigente ;13991 ¦ montelukast ¦ R03DC03;Si; • 375428009 ¦ montelukast sódico, 5 mg, comprimido ¦ es un[a] ¦ 0;
672361000167103;Vigente;lisado bacteriano cápsula;;;;Insensible;Manual;No;No;;; • 9794 ¦ cápsula ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9343 ¦ cápsula;; • 9437 ¦ oral ¦ 1;94 ¦ nunca válido para prescribir como MC;;;No;670341000167103 ¦ medicamento básico especial ¦ Vigente ; • 657671000167102 ¦ sustancia especial ¦ 1 ¦ 0.0 ¦ miligramo ¦ Vigente ;;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672371000167109;Vigente;paracetamol 100 mg/5 mL solución oral;;;;Sensible;Manual;No;No;;; • 9749 ¦ solución oral ¦ Continua ¦ 1;90 ¦ Directa; • 9384 ¦ mililitro;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;60.0 ¦ mililitro;;No;670471000167103 ¦ paracetamol ¦ Vigente ; • 658371000167108 ¦ paracetamol ¦ 1 ¦ 100.0 ¦ miligramo ¦ 5.0 ¦ mililitro ¦ Vigente ;10987 ¦ paracetamol ¦ N02BE01;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672381000167106;Vigente;cloxacilina 500 mg cápsula;;;;Sensible;Manual;No;No;;; • 9794 ¦ cápsula ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;668511000167102 ¦ cloxacilina ¦ Vigente ; • 649581000167107 ¦ cloxacilina ¦ 1 ¦ 500.0 ¦ miligramo ¦ Vigente ;12315 ¦ cloxacilina ¦ J01CF02;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672391000167108;Vigente;carbonato de calcio 825 mg (calcio 320 mg) + colecalciferol 125 UI cápsula;;;;Sensible;Manual;No;No;;; • 9794 ¦ cápsula ¦ Discreta ¦ 1;90 ¦ Directa; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;668361000167106 ¦ carbonato de calcio + colecalciferol ¦ Vigente ;" • 655451000167102 ¦ carbonato de calcio ¦ 1 ¦ 825.0 ¦ miligramo ¦ Vigente 
 • 648081000167105 ¦ colecalciferol ¦ 2 ¦ 125.0 ¦ casquillo ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672401000167106;Vigente;esomeprazol 40 mg cápsula;;;;Insensible;Manual;No;No;;; • 9794 ¦ cápsula ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;663041000167102 ¦ esomeprazol ¦ Vigente ; • 655561000167100 ¦ esomeprazol ¦ 1 ¦ 40.0 ¦ miligramo ¦ Vigente ;10153 ¦ esomeprazol ¦ A02BC05;Si; • 377037003 ¦ esomeprazol magnésico, 40 mg, cápsula ¦ es un[a] ¦ 0;
672411000167108;Vigente;clorzoxazona 250 mg + paracetamol 300 mg comprimido;;;;Sensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9355 ¦ comprimido;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;668601000167100 ¦ clorzoxazona + paracetamol ¦ Vigente ;" • 658571000167102 ¦ clorzoxazona ¦ 1 ¦ 250.0 ¦ miligramo ¦ Vigente 
 • 658371000167108 ¦ paracetamol ¦ 2 ¦ 300.0 ¦ miligramo ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672421000167103;Vigente;daptomicina 350 mg inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9432 ¦ intravenosa ¦ 1;95 ¦ válido como MC prescribible;;;No;669731000167105 ¦ daptomicina ¦ Vigente ; • 649331000167101 ¦ daptomicina ¦ 1 ¦ 350.0 ¦ miligramo ¦ Vigente ;12381 ¦ daptomycina ¦ J01XX09;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672431000167101;Vigente;metformina 500 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;667971000167100 ¦ metformina ¦ Vigente ; • 655321000167104 ¦ metformina ¦ 1 ¦ 500.0 ¦ miligramo ¦ Vigente ;10577 ¦ metformina ¦ A10BA02;Si; • 325278007 ¦ clorhidrato de metformina, 500 mg, comprimido ¦ es un[a] ¦ 0;
672441000167109;Vigente;enalapril 5 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;663141000167101 ¦ enalapril ¦ Vigente ; • 650261000167107 ¦ enalapril ¦ 1 ¦ 5.0 ¦ miligramo ¦ Vigente ;11434 ¦ enalapril ¦ C09AA02;Si; • 318851002 ¦ maleato de enalapril, 5 mg, comprimido ¦ es un[a] ¦ 0;
672451000167107;Vigente;duloxetina 30 mg cápsula;;;;Sensible;Manual;No;No;;; • 9794 ¦ cápsula ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;662091000167100 ¦ duloxetina ¦ Vigente ; • 647881000167101 ¦ duloxetina ¦ 1 ¦ 30.0 ¦ miligramo ¦ Vigente ;13614 ¦ duloxetina ¦ N06AX21;Si; • 417231005 ¦ duloxetina, 30 mg, cápsula gastrorresistente ¦ es un[a] ¦ 0;
672461000167105;Vigente;nitrofurantoína 100 mg cápsula;;;;Insensible;Manual;No;No;;; • 9794 ¦ cápsula ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;665041000167101 ¦ nitrofurantoína ¦ Vigente ; • 658421000167102 ¦ nitrofurantoína ¦ 1 ¦ 100.0 ¦ miligramo ¦ Vigente ;12370 ¦ nitrofurantoína ¦ J01XE01;Si; • 324572002 ¦ nitrofurantoína, 100 mg, cápsula ¦ es un[a] ¦ 0;
672471000167104;Vigente;carvedilol 12,5 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;663021000167108 ¦ carvedilol ¦ Vigente ; • 656391000167106 ¦ carvedilol ¦ 1 ¦ 12.5 ¦ miligramo ¦ Vigente ;11323 ¦ carvedilol ¦ C07AG02;Si; • 318631003 ¦ carvedilol, 12,5 mg, comprimido ¦ es un[a] ¦ 0;
672481000167102;Vigente;ciprofloxacino 250 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;665711000167100 ¦ ciprofloxacino ¦ Vigente ; • 648071000167108 ¦ ciprofloxacino ¦ 1 ¦ 250.0 ¦ miligramo ¦ Vigente ;12385 ¦ ciprofloxacino ¦ J01MA02;Si; • 324607004 ¦ ciprofloxacino, 250 mg, comprimido ¦ es un[a] ¦ 0;
672491000167100;Vigente;estrógenos conjugados 0,45 mg + medroxiprogesterona 1,5 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9355 ¦ comprimido;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;664141000167104 ¦ estrógenos conjugados + medroxiprogesterona ¦ Vigente ;" • 657061000167101 ¦ estrógenos conjugados ¦ 1 ¦ 0.45 ¦ miligramo ¦ Vigente 
 • 653151000167105 ¦ medroxiprogesterona ¦ 2 ¦ 1.5 ¦ miligramo ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672501000167105;Vigente;flupentixol decanoato 20 mg/mL inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9425 ¦ intramuscular ¦ 1;95 ¦ válido como MC prescribible;1.0 ¦ mililitro;;No;659591000167107 ¦ flupentixol decanoato ¦ Vigente ; • 648141000167102 ¦ flupentixol decanoato ¦ 1 ¦ 20.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente ;13520 ¦ flupentixol ¦ N05AF01;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672511000167107;Vigente;trimebutino 200 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;666611000167104 ¦ trimebutino ¦ Vigente ; • 651881000167108 ¦ trimebutino ¦ 1 ¦ 200.0 ¦ miligramo ¦ Vigente ;10284 ¦ trimebutina ¦ A03AA05;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672521000167102;Vigente;desonida 0,05% (500 mcg/g) loción;;;;Insensible;Manual;No;No;;; • 9757 ¦ loción ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9329 ¦ aplicación;; • 9446 ¦ tópica ¦ 1;95 ¦ válido como MC prescribible;;;No;659951000167106 ¦ desonida ¦ Vigente ; • 651141000167106 ¦ desonida ¦ 1 ¦ 500.0 ¦ microgramo ¦ 1.0 ¦ gramo ¦ Vigente ;11708 ¦ desonida ¦ D07AB08;Si; • 374025009 ¦ desonida, 0,05%, loción ¦ es un[a] ¦ 0;
672531000167100;Vigente;ácido valproico 250 mg comprimido;;;;Insensible;Manual;Si;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;670961000167101 ¦ ácido valproico ¦ Vigente ; • 654301000167108 ¦ ácido valproico ¦ 1 ¦ 250.0 ¦ miligramo ¦ Vigente ;13362 ¦ ácido valproico ¦ N03AG01;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
672541000167108;Vigente;ciprofloxacino 0,3% (3 mg/mL) + dexametasona 0,1% (1 mg/mL) gotas óticas;;;;Sensible;Manual;No;No;;; • 9768 ¦ gotas óticas ¦ Continua ¦ 1;91 ¦ Receta Médica Retenida; • 9384 ¦ mililitro;; • 9438 ¦ ótica ¦ 1;95 ¦ válido como MC prescribible;;;No;665721000167105 ¦ ciprofloxacino + dexametasona ¦ Vigente ;" • 648071000167108 ¦ ciprofloxacino ¦ 1 ¦ 3.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente 
 • 650911000167100 ¦ dexametasona ¦ 2 ¦ 1.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
