ConceptID;Estado;Término Preferido;Términos Sinónimos;Término Abreviado;Observación;Sensibilidad;Creación Nombre;Revisado;Consultar;Etiquetas;ConceptID Fármacos - Sustancia ¦ Preferido Fármacos - Sustancia ¦ Orden ¦ Estado;Comercializado;ConceptID SNM ¦ Preferido SNM ¦ Tipo de Relación ¦ Grupo;CIE-10 ¦ Tipo de Relación
659781000167104;Vigente;ácido cítrico + citrato de potasio;;;;Insensible;Autogenerado;No;No;;" • 651561000167103 ¦ citrato de potasio ¦ 2 ¦ Vigente 
 • 656261000167109 ¦ ácido cítrico ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
659791000167102;Vigente;cianocobalamina + piridoxina + tiamina;;;;Insensible;Autogenerado;Si;No;;" • 657701000167103 ¦ piridoxina ¦ 2 ¦ Vigente 
 • 651171000167101 ¦ cianocobalamina ¦ 1 ¦ Vigente 
 • 653131000167104 ¦ tiamina ¦ 3 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
659801000167103;Vigente;laronidasa;;;;Insensible;Autogenerado;Si;No;; • 657371000167109 ¦ laronidasa ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
659811000167101;Vigente;amilorida + furosemida;;;;Insensible;Autogenerado;Si;No;;" • 655961000167107 ¦ amilorida ¦ 1 ¦ Vigente 
 • 651161000167107 ¦ furosemida ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
659821000167106;Vigente;carbonato de calcio;;;;Insensible;Autogenerado;Si;No;; • 655451000167102 ¦ carbonato de calcio ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
659831000167108;Vigente;insulina lispro + insulina lispro protamina;;;;Insensible;Autogenerado;Si;No; • Observatorio de precios;" • 648811000167106 ¦ insulina lispro protamina ¦ 2 ¦ Vigente 
 • 648551000167107 ¦ insulina lispro ¦ 1 ¦ Vigente ";Si; • 412211001 ¦ insulina lispro + insulina lispro protamina ¦ es un[a] ¦ 0;
659841000167100;Vigente;formoterol + mometasona;;;;Insensible;Autogenerado;No;No;;" • 655241000167104 ¦ formoterol ¦ 1 ¦ Vigente 
 • 657801000167108 ¦ mometasona ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
659851000167102;Vigente;griseofulvina;;;;Insensible;Autogenerado;Si;No;; • 652471000167101 ¦ griseofulvina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
659861000167104;Vigente;fluticasona furoato;;;;Insensible;Autogenerado;Si;No;; • 648401000167107 ¦ fluticasona furoato ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
659871000167105;Vigente;linestrenol;;;;Insensible;Autogenerado;Si;No;; • 647981000167107 ¦ linestrenol ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
659881000167107;Vigente;abacavir;;;;Insensible;Manual;Si;No;; • 655471000167105 ¦ abacavir ¦ 1 ¦ Vigente ;Si; • 116084008 ¦ abacavir ¦ es un[a] ¦ 0;
659891000167109;Vigente;cetirizina + pseudoefedrina sulfato;;;;Insensible;Autogenerado;No;No;;" • 649141000167107 ¦ cetirizina ¦ 1 ¦ Vigente 
 • 649711000167107 ¦ pseudoefedrina sulfato ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
659901000167105;Vigente;fondaparinux sódico;;;;Insensible;Autogenerado;Si;No;; • 655711000167108 ¦ fondaparinux sódico ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
659911000167107;Vigente;carbón activado;;;;Insensible;Autogenerado;Si;No;; • 655271000167109 ¦ carbón activado ¦ 1 ¦ Vigente ;Si; • 398628008 ¦ carbón activado ¦ es un[a] ¦ 0;
659921000167102;Vigente;ácido bórico + clorocresol + óxido de zinc;;;;Insensible;Autogenerado;No;No;;" • 648801000167109 ¦ clorocresol ¦ 2 ¦ Vigente 
 • 648441000167105 ¦ óxido de zinc ¦ 3 ¦ Vigente 
 • 654091000167104 ¦ ácido bórico ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
659931000167100;Vigente;bromuro de rocuronio;;;;Insensible;Autogenerado;No;No;; • 653951000167108 ¦ bromuro de rocuronio ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
659941000167108;Vigente;dexmetilfenidato;;;;Insensible;Autogenerado;Si;No;; • 649871000167107 ¦ dexmetilfenidato ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
659951000167106;Vigente;desonida;;;;Insensible;Autogenerado;No;No;; • 651141000167106 ¦ desonida ¦ 1 ¦ Vigente ;Si; • 52215008 ¦ desonida ¦ es un[a] ¦ 0;
659961000167109;Vigente;misoprostol;;;;Insensible;Autogenerado;No;No;; • 652851000167106 ¦ misoprostol ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
659971000167103;Vigente;fenofibrato + pravastatina;;;;Insensible;Autogenerado;No;No;;" • 658311000167104 ¦ fenofibrato ¦ 1 ¦ Vigente 
 • 650511000167108 ¦ pravastatina ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
659981000167101;Vigente;nitrendipino;;;;Insensible;Autogenerado;No;No;; • 653211000167104 ¦ nitrendipino ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
659991000167104;Vigente;ácido fólico + cianocobalamina + polimaltosa férrica;;;;Insensible;Autogenerado;Si;No;;" • 651171000167101 ¦ cianocobalamina ¦ 2 ¦ Vigente 
 • 649431000167107 ¦ ácido fólico ¦ 1 ¦ Vigente 
 • 656011000167101 ¦ polimaltosa férrica ¦ 3 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660001000167107;Vigente;fenproporex;;;;Insensible;Autogenerado;Si;No;; • 655291000167108 ¦ fenproporex ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660011000167109;Vigente;cloruro de potasio + cloruro de sodio y sulfato de magnesio;;;;Insensible;Manual;No;No;;" • 657411000167108 ¦ cloruro de sodio ¦ 2 ¦ Vigente 
 • 657811000167105 ¦ cloruro de potasio ¦ 1 ¦ Vigente 
 • 651211000167103 ¦ sulfato de magnesio ¦ 3 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660021000167104;Vigente;levobunolol;;;;Insensible;Autogenerado;Si;No;; • 657021000167108 ¦ levobunolol ¦ 1 ¦ Vigente ;Si; • 349903009 ¦ levobunolol ¦ es un[a] ¦ 0;
660031000167102;Vigente;taliglucerasa alfa;;;;Insensible;Autogenerado;No;No;; • 651481000167105 ¦ taliglucerasa alfa ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660041000167105;Vigente;cianocobalamina + clonixinato de lisina + piridoxina + tiamina;;;;Insensible;Autogenerado;Si;No;;" • 655111000167107 ¦ clonixinato de lisina ¦ 2 ¦ Vigente 
 • 657701000167103 ¦ piridoxina ¦ 3 ¦ Vigente 
 • 651171000167101 ¦ cianocobalamina ¦ 1 ¦ Vigente 
 • 653131000167104 ¦ tiamina ¦ 4 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660051000167108;Vigente;bromocriptina;;;;Insensible;Autogenerado;No;No;; • 654101000167106 ¦ bromocriptina ¦ 1 ¦ Vigente ;Si; • 116656002 ¦ bromocriptina ¦ es un[a] ¦ 0;
660061000167106;Vigente;nistatina;;;;Insensible;Autogenerado;No;No; • Antibiótico; • 658451000167106 ¦ nistatina ¦ 1 ¦ Vigente ;Si; • 12096000 ¦ nistatina ¦ es un[a] ¦ 0;
660071000167100;Vigente;acetato de calcio;;;;Insensible;Autogenerado;Si;No;; • 651541000167104 ¦ acetato de calcio ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660081000167103;Vigente;asenapina;;;;Insensible;Autogenerado;Si;No;; • 658581000167100 ¦ asenapina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660091000167101;Vigente;bromuro de ipratropio;;;;Insensible;Autogenerado;No;No;; • 654261000167104 ¦ bromuro de ipratropio ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660101000167108;Vigente;fentermina;;;;Insensible;Autogenerado;Si;No;; • 655301000167107 ¦ fentermina ¦ 1 ¦ Vigente ;Si; • 53480001 ¦ fentermina ¦ es un[a] ¦ 0;
660111000167105;Vigente;ácido cítrico + citrato de potasio + citrato de sodio;;;;Insensible;Autogenerado;Si;No;;" • 651311000167107 ¦ citrato de sodio ¦ 3 ¦ Vigente 
 • 656261000167109 ¦ ácido cítrico ¦ 1 ¦ Vigente 
 • 651561000167103 ¦ citrato de potasio ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660121000167100;Vigente;cetuximab;;;;Insensible;Autogenerado;Si;No;; • 649971000167100 ¦ cetuximab ¦ 1 ¦ Vigente ;Si; • 409401002 ¦ cetuximab ¦ es un[a] ¦ 0;
660131000167103;Vigente;nimesulida;;;;Insensible;Autogenerado;No;No;; • 649631000167109 ¦ nimesulida ¦ 1 ¦ Vigente ;Si; • 703480002 ¦ nimesulida ¦ es un[a] ¦ 0;
660141000167106;Vigente;bromhexina;;;;Insensible;Autogenerado;No;No;; • 654161000167105 ¦ bromhexina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660151000167109;Vigente;nimodipino;;;;Insensible;Autogenerado;No;No;; • 653221000167109 ¦ nimodipino ¦ 1 ¦ Vigente ;Si; • 87285001 ¦ nimodipino ¦ es un[a] ¦ 0;
660161000167107;Vigente;bromuro de ipratropio + fenoterol;;;;Insensible;Autogenerado;No;No;;" • 654261000167104 ¦ bromuro de ipratropio ¦ 1 ¦ Vigente 
 • 653281000167105 ¦ fenoterol ¦ 2 ¦ Vigente ";Si; • 423164002 ¦ fenoterol+ipratropio ¦ es un[a] ¦ 0;
660171000167101;Vigente;cianocobalamina;;;;Insensible;Autogenerado;Si;No;; • 651171000167101 ¦ cianocobalamina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660181000167104;Vigente;nitrato de plata;;;;Insensible;Autogenerado;No;No;; • 657481000167102 ¦ nitrato de plata ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660191000167102;Vigente;cloruro de potasio + cloruro de sodio + dextrosa monohidrato y sulfato de magnesio;;;;Insensible;Manual;No;No;;" • 657411000167108 ¦ cloruro de sodio ¦ 2 ¦ Vigente 
 • 655881000167105 ¦ dextrosa monohidrato ¦ 3 ¦ Vigente 
 • 657811000167105 ¦ cloruro de potasio ¦ 1 ¦ Vigente 
 • 651211000167103 ¦ sulfato de magnesio ¦ 4 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660201000167100;Vigente;lanreotida acetato;;;;Insensible;Autogenerado;Si;No;; • 647501000167107 ¦ lanreotida acetato ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660211000167103;Vigente;pertuzumab;;;;Insensible;Autogenerado;No;No;; • 658491000167104 ¦ pertuzumab ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660221000167108;Vigente;bromuro de tiotropio;;;;Insensible;Autogenerado;No;No;; • 653901000167107 ¦ bromuro de tiotropio ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660231000167105;Vigente;riociguat;;;;Insensible;Autogenerado;No;No;; • 647741000167102 ¦ riociguat ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660241000167102;Vigente;ácido fólico + cianocobalamina;;;;Insensible;Autogenerado;No;No;;" • 651171000167101 ¦ cianocobalamina ¦ 2 ¦ Vigente 
 • 649431000167107 ¦ ácido fólico ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660251000167104;Vigente;factor IX de la coagulación humana;;;;Insensible;Autogenerado;No;No;; • 657911000167104 ¦ factor IX de la coagulación humana ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660261000167101;Vigente;fenilbutazona;;;;Insensible;Autogenerado;Si;No;; • 656281000167101 ¦ fenilbutazona ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660271000167107;Vigente;levodopa - benserazida;;;;Insensible;Manual;Si;No;;" • 650801000167109 ¦ levodopa ¦ 1 ¦ Vigente 
 • 652641000167109 ¦ benserazida ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660281000167109;Vigente;lisdexanfetamina;;;;Insensible;Autogenerado;Si;No;; • 656871000167104 ¦ lisdexanfetamina ¦ 1 ¦ Vigente ;Si; • 426249000 ¦ lisdexanfetamina ¦ es un[a] ¦ 0;
660291000167106;Vigente;amoxicilina;;;;Insensible;Autogenerado;Si;No; • Antibiótico; • 647531000167102 ¦ amoxicilina ¦ 1 ¦ Vigente ;Si; • 27658006 ¦ amoxicilina ¦ es un[a] ¦ 0;
660301000167105;Vigente;amorolfina;;;;Insensible;Autogenerado;Si;No;; • 647411000167105 ¦ amorolfina ¦ 1 ¦ Vigente ;Si; • 332998007 ¦ amorolfina ¦ es un[a] ¦ 0;
660311000167107;Vigente;amlodipino + valsartán;;;;Insensible;Autogenerado;No;No; • Observatorio de precios;" • 648241000167106 ¦ amlodipino ¦ 1 ¦ Vigente 
 • 657201000167107 ¦ valsartán ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660321000167102;Vigente;carboximaltosa férrica;;;;Insensible;Autogenerado;Si;No;; • 648991000167108 ¦ carboximaltosa férrica ¦ 1 ¦ Vigente ;Si; • 430819007 ¦ carboximaltosa férrica ¦ es un[a] ¦ 0;
660331000167100;Vigente;loteprednol + tobramicina;;;;Insensible;Autogenerado;Si;No; • Antibiótico;" • 656801000167106 ¦ tobramicina ¦ 2 ¦ Vigente 
 • 654231000167108 ¦ loteprednol ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660341000167108;Vigente;mitomicina;;;;Insensible;Autogenerado;No;No; • Antibiótico; • 655791000167100 ¦ mitomicina ¦ 1 ¦ Vigente ;Si; • 59240002 ¦ mitomicina ¦ es un[a] ¦ 0;
660351000167106;Vigente;sultamicilina;;;;Insensible;Autogenerado;No;No; • Antibiótico; • 651791000167103 ¦ sultamicilina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660361000167109;Vigente;fenitoína;;;;Insensible;Autogenerado;Si;No;; • 652341000167101 ¦ fenitoína ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660371000167103;Vigente;vacuna toxoide difteria + toxoide tétano + hidróxido de aluminio (adyuvante);;;;Insensible;Manual;No;No;;" • 648661000167109 ¦ toxoide difteria ¦ 1 ¦ Vigente 
 • 648201000167108 ¦ hidróxido de aluminio ¦ 3 ¦ Vigente 
 • 648771000167106 ¦ toxoide tétano ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660381000167101;Vigente;enoxaparina de sodio;;;;Insensible;Autogenerado;Si;No;; • 649231000167106 ¦ enoxaparina de sodio ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660391000167104;Vigente;petrolato blanco + vaselina;;;;Insensible;Autogenerado;No;No;;" • 649111000167106 ¦ petrolato blanco ¦ 1 ¦ Vigente 
 • 653361000167105 ¦ vaselina ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660401000167101;Vigente;ácido undecilénico;;;;Insensible;Autogenerado;No;No;; • 652211000167106 ¦ ácido undecilénico ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660411000167104;Vigente;aliskireno + hidroclorotiazida;;;;Insensible;Autogenerado;Si;No;;" • 651941000167109 ¦ aliskireno ¦ 1 ¦ Vigente 
 • 648411000167109 ¦ hidroclorotiazida ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660421000167109;Vigente;clostridium botulinum toxina tipo A;;;;Insensible;Autogenerado;No;No;; • 649241000167103 ¦ clostridium botulinum toxina tipo A ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660431000167106;Vigente;isoproterenol; •  isoprenalina;;;Insensible;Autogenerado;Si;No;; • 656521000167100 ¦ isoproterenol ¦ 1 ¦ Vigente ;Si; • 57845006 ¦ isoprenalina ¦ es un[a] ¦ 0;
660441000167103;Vigente;abacavir + lamivudina;;;;Insensible;Autogenerado;Si;No;;" • 649441000167104 ¦ lamivudina ¦ 2 ¦ Vigente 
 • 655471000167105 ¦ abacavir ¦ 1 ¦ Vigente ";Si; • 413381000 ¦ abacavir + lamivudina ¦ es un[a] ¦ 0;
660451000167100;Vigente;pemetrexed;;;;Insensible;Autogenerado;No;No;; • 649511000167101 ¦ pemetrexed ¦ 1 ¦ Vigente ;Si; • 411089001 ¦ pemetrexed ¦ es un[a] ¦ 0;
660461000167102;Vigente;amoxicilina y claritromicina y esomeprazol;;;;Insensible;Manual;Si;No; • Antibiótico;" • 652521000167104 ¦ claritromicina ¦ 2 ¦ Vigente 
 • 647531000167102 ¦ amoxicilina ¦ 1 ¦ Vigente 
 • 653501000167103 ¦ omeprazol ¦ 3 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660471000167108;Vigente;penicilamina;;;;Insensible;Autogenerado;No;No;; • 649801000167100 ¦ penicilamina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660481000167105;Vigente;ciclopirox;;;;Insensible;Autogenerado;Si;No;; • 650761000167100 ¦ ciclopirox ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660491000167107;Vigente;cimetidina;;;;Insensible;Autogenerado;Si;No;; • 648351000167102 ¦ cimetidina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660501000167102;Vigente;dobesilato de calcio;;;;Insensible;Autogenerado;Si;No;; • 654201000167103 ¦ dobesilato de calcio ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660511000167100;Vigente;tapentadol;;;;Insensible;Autogenerado;No;No;; • 651501000167102 ¦ tapentadol ¦ 1 ¦ Vigente ;Si; • 442004000 ¦ tapentadol ¦ es un[a] ¦ 0;
660521000167105;Vigente;ácido glutámico + piridoxina;;;;Insensible;Autogenerado;No;No;;" • 657701000167103 ¦ piridoxina ¦ 2 ¦ Vigente 
 • 656361000167101 ¦ ácido glutámico ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660531000167107;Vigente;prucaloprida;;;;Insensible;Autogenerado;No;No;; • 647861000167109 ¦ prucaloprida ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660541000167104;Vigente;vismodegib;;;;Insensible;Autogenerado;No;No;; • 649181000167100 ¦ vismodegib ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660551000167101;Vigente;pitavastatina;;;;Insensible;Autogenerado;No;No;; • 658281000167102 ¦ pitavastatina ¦ 1 ¦ Vigente ;Si; • 443585001 ¦ pitavastatina ¦ es un[a] ¦ 0;
660561000167103;Vigente;tetrabenazina;;;;Insensible;Autogenerado;No;No;; • 651281000167109 ¦ tetrabenazina ¦ 1 ¦ Vigente ;Si; • 323260004 ¦ tetrabenazina ¦ es un[a] ¦ 0;
660571000167109;Vigente;amoxicilina - ácido clavulánico;;;;Insensible;Manual;Si;No; • Antibiótico;" • 647531000167102 ¦ amoxicilina ¦ 1 ¦ Vigente 
 • 656961000167100 ¦ ácido clavulánico ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660581000167106;Vigente;ciclosporina;;;;Insensible;Autogenerado;Si;No;; • 650941000167104 ¦ ciclosporina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660591000167108;Vigente;eptacog alfa (activado);;;;Insensible;Autogenerado;No;No;; • 650601000167105 ¦ eptacog alfa (activado) ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660601000167103;Vigente;cilostazol;;;;Insensible;Autogenerado;Si;No;; • 652481000167104 ¦ cilostazol ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660611000167101;Vigente;umeclidinio bromuro;;;;Insensible;Manual;No;No;; • 652191000167107 ¦ umeclidinio bromuro ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660621000167106;Vigente;ampicilina;;;;Insensible;Autogenerado;Si;No; • Antibiótico; • 648681000167101 ¦ ampicilina ¦ 1 ¦ Vigente ;Si; • 31087008 ¦ ampicilina ¦ es un[a] ¦ 0;
660631000167108;Vigente;loratadina + pseudoefedrina sulfato;;;;Insensible;Autogenerado;Si;No;;" • 653841000167102 ¦ loratadina ¦ 1 ¦ Vigente 
 • 649711000167107 ¦ pseudoefedrina sulfato ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660641000167100;Vigente;carboximetilcelulosa + purite;;;;Insensible;Autogenerado;No;No;;" • 655371000167100 ¦ carboximetilcelulosa ¦ 1 ¦ Vigente 
 • 649271000167108 ¦ purite ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660651000167102;Vigente;oxolamina;;;;Insensible;Autogenerado;No;No;; • 657511000167107 ¦ oxolamina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660661000167104;Vigente;pentoxifilina;;;;Insensible;Autogenerado;No;No;; • 649531000167108 ¦ pentoxifilina ¦ 1 ¦ Vigente ;Si; • 91376007 ¦ pentoxifilina ¦ es un[a] ¦ 0;
660671000167105;Vigente;loratadina;;;;Insensible;Autogenerado;Si;No; • Observatorio de precios; • 653841000167102 ¦ loratadina ¦ 1 ¦ Vigente ;Si; • 108652002 ¦ loratadina ¦ es un[a] ¦ 0;
660681000167107;Vigente;betametasona fosfato sódico + neomicina;;;;Insensible;Autogenerado;No;No; • Antibiótico;" • 653301000167106 ¦ neomicina ¦ 2 ¦ Vigente 
 • 652091000167108 ¦ betametasona fosfato sódico ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660691000167109;Vigente;amoxicilina - sulbactam;;;;Insensible;Manual;Si;No; • Antibiótico;" • 647531000167102 ¦ amoxicilina ¦ 1 ¦ Vigente 
 • 656501000167108 ¦ sulbactam ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
660701000167109;Vigente;ácido cítrico + óxido de magnesio + picosulfato de sodio;;;;Insensible;Autogenerado;No;No;;" • 652111000167104 ¦ óxido de magnesio ¦ 2 ¦ Vigente 
 • 649311000167108 ¦ picosulfato de sodio ¦ 3 ¦ Vigente 
 • 656261000167109 ¦ ácido cítrico ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
