ConceptID;Estado;Término Preferido;Términos Sinónimos;Término Abreviado;Observación;Sensibilidad;Creación Nombre;Revisado;Consultar;Etiquetas;Sabor;Laboratorio Comercial;ISP;Bioequivalente;ConceptID Fármacos - Medicamento Clínico ¦ Preferido Fármacos - Medicamento Clínico ¦ Estado;ConceptID Fármacos - Familia de Productos ¦ Preferido Fármacos - Familia de Productos ¦ Estado;Comercializado;FFE;ConceptID SNM ¦ Preferido SNM ¦ Tipo de Relación ¦ Grupo;CIE-10 ¦ Tipo de Relación
808791000167109;Vigente;lukanex 4 mg granulado para solución oral (Saval);;;;Sensible;Manual;No;No;;;9596 ¦ Laboratorio Saval S.A.;;;698841000167101 ¦ montelukast 4 mg granulado ¦ Vigente ;769311000167105 ¦ lukanex ¦ Vigente ;Si; • 9823 ¦ granulado para solución oral; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
808801000167108;Vigente;espercil 500 mg comprimido recubierto (Grünenthal);;;;Sensible;Manual;No;No;;;9549 ¦ Grünenthal Chilena Ltda.;" • 20472 ¦ F-20682/13 ¦ ESPERCIL COMPRIMIDOS RECUBIERTOS 500 mg
 • 20471 ¦ F-4458/15 ¦ ESPERCIL COMPRIMIDOS RECUBIERTOS 500 mg";;672651000167105 ¦ ácido tranexámico 500 mg comprimido ¦ Vigente ;797491000167101 ¦ espercil ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
808811000167105;Vigente;lyvelsa comprimido recubierto (Bayer);;;;Sensible;Manual;No;No;;;9469 ¦ Bayer S.A.; • 21695 ¦ F-21565/14 ¦ LYVELSA COMPRIMIDOS RECUBIERTOS 75 mg (CLOPIDOGREL);;678301000167104 ¦ clopidogrel 75 mg comprimido ¦ Vigente ;769271000167105 ¦ lyvelsa ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
808821000167100;Vigente;lomex IV polvo liofilizado para solución inyectable con solvente (Saval);;;;Sensible;Manual;No;No;;;9596 ¦ Laboratorio Saval S.A.; • 21609 ¦ F-3384/15 ¦ LOMEX LIOFILIZADO PARA SOLUCIÓN INYECTABLE 40 mg CON SOLVENTE;;678101000167101 ¦ omeprazol 40 mg inyectable ¦ Vigente ;795201000167103 ¦ lomex IV ¦ Vigente ;Si; • 9935 ¦ polvo liofilizado para solución inyectable con solvente; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
808831000167103;Vigente;burten comprimido (Lab Chile);;;;Sensible;Manual;No;No;;;9578 ¦ Laboratorio Chile S.A.; • 27192 ¦ F-15740/16 ¦ BURTEN COMPRIMIDOS 10 mg;;676791000167105 ¦ ketorolaco 10 mg comprimido ¦ Vigente ;769461000167100 ¦ burten ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
808841000167106;Vigente;esantuss infantil jarabe (Esan);;;;Sensible;Manual;No;No;;;9520 ¦ Farmacéutica Esan Ltda.;;;692051000167105 ¦ bromhexina 1 mg/5 mL + clofedianol 7 mg/5 mL solución oral ¦ Vigente ;769501000167100 ¦ esantuss infantil ¦ Vigente ;Si; • 9845 ¦ jarabe; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
808851000167109;Vigente;pyriped forte comprimido recubierto (Mintlab);;;;Sensible;Manual;No;No;;;9647 ¦ Mintlab Co. S.A.;;;676971000167109 ¦ ibuprofeno 600 mg comprimido ¦ Vigente ;785461000167101 ¦ pyriped forte ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
808861000167107;Vigente;vick freshmel tos comprimido de disolución bucal (Lab Chile);;;;Sensible;Manual;No;No;;;9578 ¦ Laboratorio Chile S.A.; • 23754 ¦ F-5484/15 ¦ FRESHMEL TOS COMPRIMIDOS DE DISOLUCIÓN BUCAL;;695171000167108 ¦ clorhexidina 5 mg + noscapina 10 mg comprimido ¦ Vigente ;798761000167104 ¦ vick freshmel tos ¦ Vigente ;Si; • 9937 ¦ comprimido de disolución bucal; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
808871000167101;Vigente;mentholatum ungüento tópico (Hofmann);;;;Sensible;Manual;No;No;;;9503 ¦ Droguería Hofmann S.A.C.;;;685241000167106 ¦ alcanfor 10% (100 mg/g) + mentol 1% (10 mg/g) ungüento ¦ Vigente ;769281000167107 ¦ mentholatum ¦ Vigente ;Si; • 9950 ¦ ungüento tópico; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
808881000167104;Vigente;relvar ellipta 184 / 22 polvo para inhalación (GSK);;;;Sensible;Manual;No;No;;;9544 ¦ Glaxo Smithkline Chile Farmacéutica Ltda.; • 22855 ¦ F-20749/14 ¦ RELVAR ELLIPTA 184/22 POLVO PARA INHALACIÓN;;671901000167109 ¦ fluticasona furoato 184 mcg/dosis + vilanterol 22 mcg/dosis polvo para inhalación ¦ Vigente ;769611000167104 ¦ relvar ellipta ¦ Vigente ;Si; • 10008 ¦ polvo para inhalación; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
808891000167102;Vigente;neohysticlar jarabe (Mintlab);;;;Sensible;Manual;No;No;;;9647 ¦ Mintlab Co. S.A.; • 22100 ¦ F-14380/14 ¦ NEOHYSTICLAR JARABE 2,5 mg/5 mL;;682301000167106 ¦ desloratadina 2,5 mg/5 mL solución oral ¦ Vigente ;790951000167102 ¦ neohysticlar ¦ Vigente ;Si; • 9845 ¦ jarabe; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
808901000167101;Vigente;diclofenaco sódico 50 mg comprimido con recubrimiento entérico (Genfar);;;;Sensible;Manual;No;No;;;9538 ¦ Genfar S.A. División (Sanofi Aventis); • 20038 ¦ F-12473/12 ¦ DICLOFENACO SÓDICO COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO 50 mg;;672551000167106 ¦ diclofenaco sódico 50 mg comprimido ¦ Vigente ;774891000167101 ¦ diclofenaco sódico ¦ Vigente ;Si; • 9942 ¦ comprimido con recubrimiento entérico; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
808911000167104;Vigente;extosen jarabe (Sanitas);;;;Sensible;Manual;No;No;;;9559 ¦ Instituto Sanitas S.A.; • 20555 ¦ F-8950/16 ¦ EXTOSEN JARABE;;680271000167109 ¦ clorfenamina 0,5 mg/5 mL + codeína 10 mg/5 mL + pseudoefedrina clorhidrato 7,5 mg/5 mL solución oral ¦ Vigente ;769291000167109 ¦ extosen ¦ Vigente ;Si; • 9845 ¦ jarabe; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
808921000167109;Vigente;lukanex 4 mg comprimido masticable (Saval);;;;Sensible;Manual;No;No;;;9596 ¦ Laboratorio Saval S.A.;;;679951000167109 ¦ montelukast 4 mg comprimido ¦ Vigente ;769311000167105 ¦ lukanex ¦ Vigente ;Si; • 10027 ¦ comprimido masticable; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
808931000167106;Vigente;relvar ellipta 92 / 22 polvo para inhalación (GSK);;;;Sensible;Manual;No;No;;;9544 ¦ Glaxo Smithkline Chile Farmacéutica Ltda.; • 22856 ¦ F-20748/14 ¦ RELVAR ELLIPTA 92/22 POLVO PARA INHALACIÓN;;671791000167101 ¦ fluticasona furoato 92 mcg/dosis + vilanterol 22 mcg/dosis polvo para inhalación ¦ Vigente ;769611000167104 ¦ relvar ellipta ¦ Vigente ;Si; • 10008 ¦ polvo para inhalación; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
808941000167103;Vigente;losartán potásico 50 mg comprimido recubierto (Synthon);;;;Sensible;Manual;No;No;;;9687 ¦ Synthon Chile Ltda.;;;698801000167104 ¦ losartán 50 mg comprimido ¦ Vigente ;798401000167106 ¦ losartán potásico ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
808951000167100;Vigente;zomel 20 mg cápsula con microgránulos con recubrimiento entérico (Saval);;;;Sensible;Manual;No;No;;;9596 ¦ Laboratorio Saval S.A.; • 23938 ¦ F-14045/14 ¦ ZOMEL CÁPSULAS CON MICROGRÁNULOS CON RECUBRIMIENTO ENTÉRICO 20 mg;;689131000167108 ¦ esomeprazol 20 mg cápsula ¦ Vigente ;779891000167100 ¦ zomel ¦ Vigente ;Si; • 9859 ¦ cápsula con microgránulos con recubrimiento entérico; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
808961000167102;Vigente;clopidogrel 300 mg comprimido recubierto (Ascend);;;;Sensible;Manual;No;No;;;9458 ¦ Ascend Laboratories SpA; • 19606 ¦ F-21739/15 ¦ CLOPIDOGREL COMPRIMIDOS RECUBIERTOS 300 mg;;684051000167104 ¦ clopidogrel 300 mg comprimido ¦ Vigente ;804211000167102 ¦ clopidogrel ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
808971000167108;Vigente;combigan solución oftálmica (Allergan);;;;Sensible;Manual;No;No;;;9603 ¦ Laboratorios Allergan Ltda.; • 19712 ¦ F-15423/16 ¦ COMBIGAN SOLUCIÓN OFTÁLMICA;;676861000167108 ¦ brimonidina 0,2% (2 mg/mL) + timolol 0,5% (5 mg/mL) colirio ¦ Vigente ;791481000167106 ¦ combigan ¦ Vigente ;Si; • 9967 ¦ solución oftálmica; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
808981000167105;Vigente;deucotos jarabe (Medipharm);;;;Sensible;Manual;No;No;;;9669 ¦ Productos Farmacéuticos Medipharm Ltda.;" • 19983 ¦ F-20611/13 ¦ DEUCOTOS JARABE
 • 19982 ¦ F-20612/13 ¦ DEUCOTOS JARABE
 • 19984 ¦ F-7736/16 ¦ DEUCOTOS JARABE";;680271000167109 ¦ clorfenamina 0,5 mg/5 mL + codeína 10 mg/5 mL + pseudoefedrina clorhidrato 7,5 mg/5 mL solución oral ¦ Vigente ;769381000167104 ¦ deucotos ¦ Vigente ;Si; • 9845 ¦ jarabe; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
808991000167107;Vigente;vick griptotal 24/7 día y noche comprimido recubierto (Lab Chile);;;;Sensible;Manual;No;No;;;9578 ¦ Laboratorio Chile S.A.; • 23755 ¦ F-20069/13 ¦ GRIPTOTAL 24/7 DÍA Y NOCHE COMPRIMIDOS RECUBIERTOS;;673091000167100 ¦ cafeína 25 mg + clorfenamina 2 mg + paracetamol 500 mg comprimido y clorfenamina 2 mg + paracetamol 500 mg comprimido ¦ Vigente ;768781000167105 ¦ vick griptotal 24/7 día y noche ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809001000167107;Vigente;zomel 40 mg cápsula con microgránulos con recubrimiento entérico (Saval);;;;Sensible;Manual;No;No;;;9596 ¦ Laboratorio Saval S.A.; • 23939 ¦ F-14046/14 ¦ ZOMEL CÁPSULAS CON MICROGRÁNULOS CON RECUBRIMIENTO ENTÉRICO 40 mg;;672401000167106 ¦ esomeprazol 40 mg cápsula ¦ Vigente ;779891000167100 ¦ zomel ¦ Vigente ;Si; • 9859 ¦ cápsula con microgránulos con recubrimiento entérico; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809011000167109;Vigente;keppra solución oral (GSK);;;;Sensible;Manual;No;No;;;9544 ¦ Glaxo Smithkline Chile Farmacéutica Ltda.; • 21328 ¦ F-17279/14 ¦ KEPPRA SOLUCIÓN ORAL 100 mg/mL;;672971000167108 ¦ levetiracetam 100 mg/mL solución oral ¦ Vigente ;772421000167109 ¦ keppra ¦ Vigente ;Si; • 9965 ¦ solución oral; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809021000167104;Vigente;tusigen infantil jarabe (Bagó);;;;Sensible;Manual;No;No;;;9605 ¦ Laboratorios Bagó S.A.; • 23557 ¦ F-13349/13 ¦ TUSIGEN INFANTIL JARABE;;680271000167109 ¦ clorfenamina 0,5 mg/5 mL + codeína 10 mg/5 mL + pseudoefedrina clorhidrato 7,5 mg/5 mL solución oral ¦ Vigente ;786791000167109 ¦ tusigen infantil ¦ Vigente ;Si; • 9845 ¦ jarabe; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809031000167102;Vigente;clexane 60 mg/0,6 mL solución inyectable (Sanofi Aventis);;;;Sensible;Manual;No;No;;;9595 ¦ Laboratorio Sanofi Aventis de Chile S.A.;;;673011000167108 ¦ enoxaparina de sodio 60 mg/0,6 mL (100 mg/mL) inyectable ¦ Vigente ;792891000167100 ¦ clexane ¦ Vigente ;Si; • 9971 ¦ solución inyectable; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809041000167105;Vigente;celulase - neomicina ungüento tópico (Synthon);;;;Sensible;Manual;No;No;;;9687 ¦ Synthon Chile Ltda.; • 27112 ¦ B-1145/16 ¦ CELULASE-NEOMICINA UNGÜENTO USO TÓPICO;;672951000167100 ¦ centella asiática 1% (10 mg/g) + neomicina 0,4% (4 mg/g) ungüento ¦ Vigente ;768771000167108 ¦ celulase ¦ Vigente ;Si; • 9950 ¦ ungüento tópico; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809051000167108;Vigente;entocort cápsula con gránulos con recubrimiento entérico de liberación prolongada (Astrazeneca);;;;Sensible;Manual;No;No;;;9462 ¦ AstraZeneca S.A.; • 20392 ¦ F-1992/14 ¦ ENTOCORT CÁPSULAS CON GRÁNULOS CON RECUBRIMIENTO ENTÉRICO DE LIBERACIÓN PROLONGADA 3 mg;;673081000167102 ¦ budesonida 3 mg cápsula liberación modificada ¦ Vigente ;768841000167109 ¦ entocort ¦ Vigente ;Si; • 9886 ¦ cápsula con gránulos con recubrimiento entérico de liberación prolongada; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809061000167106;Vigente;tareg 80 mg comprimido recubierto (Novartis);;;;Sensible;Manual;No;No;;;9654 ¦ Novartis Chile S.A.; • 23326 ¦ F-21579/14 ¦ TAREG COMPRIMIDOS RECUBIERTOS 80 mg;" • 23614 ¦ F-14803/15 ¦ VALAPLEX COMPRIMIDOS RECUBIERTOS 80 mg
 • 23295 ¦ F-21251/14 ¦ TAMCORE COMPRIMIDOS RECUBIERTOS 80 mg (VALSARTÁN)
 • 20193 ¦ F-21658/15 ¦ DOSARA COMPRIMIDOS RECUBIERTOS 80 mg (VALSARTAN)
 • 23715 ¦ F-20736/13 ¦ VERALPRES COMPRIMIDOS RECUBIERTOS 80 mg
 • 23660 ¦ F-21231/14 ¦ VALVITAE COMPRIMIDOS RECUBIERTOS 80 mg
 • 23655 ¦ F-22214/15 ¦ VALSARTAN COMPRIMIDO RECUBIERTO 80 mg";673041000167109 ¦ valsartán 80 mg comprimido ¦ Vigente ;792331000167105 ¦ tareg ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809071000167100;Vigente;cortiprex 20 mg/5 mL suspensión oral (Lab Chile);;;;Sensible;Manual;No;No;;;9578 ¦ Laboratorio Chile S.A.; • 19770 ¦ F-7169/15 ¦ CORTIPREX SUSPENSIÓN ORAL 20 mg/5 mL;;695781000167109 ¦ prednisona 20 mg/5 mL suspensión oral ¦ Vigente ;793511000167102 ¦ cortiprex ¦ Vigente ;Si; • 9953 ¦ suspensión oral; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809081000167103;Vigente;ecax 15 mg comprimido (Bagó);;;;Sensible;Manual;No;No;;;9605 ¦ Laboratorios Bagó S.A.; • 20254 ¦ F-16692/13 ¦ ECAX COMPRIMIDOS 15 mg;;672071000167107 ¦ meloxicam 15 mg comprimido ¦ Vigente ;769511000167103 ¦ ecax ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809091000167101;Vigente;codetol pm adulto jarabe (Lab Chile);;;;Sensible;Manual;No;No;;;9578 ¦ Laboratorio Chile S.A.; • 19699 ¦ F-16539/12 ¦ CODETOL PM ADULTO JARABE;;690891000167108 ¦ clorfenamina 2 mg/5 mL + codeína 10 mg/5 mL + pseudoefedrina clorhidrato 30 mg/5 mL solución oral ¦ Vigente ;768581000167104 ¦ codetol pm adulto ¦ Vigente ;Si; • 9845 ¦ jarabe; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809101000167108;Vigente;mitoxantrona solución inyectable (Baxter);;;;Sensible;Manual;No;No;;;9468 ¦ Baxter Chile Ltda.; • 21983 ¦ F-527/13 ¦ MITOXANTRONA SOLUCIÓN INYECTABLE 20 mg/10 mL;;693851000167107 ¦ mitoxantrona 20 mg/10 mL (2 mg/mL) inyectable ¦ Vigente ;768681000167103 ¦ mitoxantrona ¦ Vigente ;Si; • 9971 ¦ solución inyectable; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809111000167105;Vigente;mexilal 15 mg comprimido (Sanitas);;;;Sensible;Manual;No;No;;;9559 ¦ Instituto Sanitas S.A.; • 21891 ¦ F-2611/14 ¦ MEXILAL COMPRIMIDOS 15 mg;;672071000167107 ¦ meloxicam 15 mg comprimido ¦ Vigente ;768641000167105 ¦ mexilal ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809121000167100;Vigente;losartán potásico 100 mg comprimido recubierto (Andrómaco);;;;Sensible;Manual;No;No;;;9604 ¦ Laboratorios Andrómaco S.A.; • 21638 ¦ F-20934/14 ¦ LOSARTAN POTÁSICO COMPRIMIDOS RECUBIERTOS 100 mg;;696261000167102 ¦ losartán 100 mg comprimido ¦ Vigente ;798401000167106 ¦ losartán potásico ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809131000167103;Vigente;eutirox 25 mcg comprimido (Merck);;;;Sensible;Manual;No;No;;;9646 ¦ Merck S.A.; • 20522 ¦ F-20856/14 ¦ EUTIROX COMPRIMIDOS 25 mcg (LEVOTIROXINA SÓDICA); • 23403 ¦ F-22538/16 ¦ THYROFIX COMPRIMIDOS 25 mcg ;673171000167100 ¦ levotiroxina 25 mcg comprimido ¦ Vigente ;796931000167105 ¦ eutirox ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809141000167106;Vigente;preclar 250 mg/5 mL polvo para suspensión oral con solvente (Lab Chile);;;;Sensible;Manual;No;No;;;9578 ¦ Laboratorio Chile S.A.;;;698111000167105 ¦ claritromicina 250 mg/5 mL polvo para preparado oral ¦ Vigente ;792131000167107 ¦ preclar ¦ Vigente ;Si; • 9806 ¦ polvo para suspensión oral con solvente; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809151000167109;Vigente;mentalol ungüento tópico (Farmo Química);;;;Sensible;Manual;No;No;;;9523 ¦ Farmo Química del Pacífico S.A.;" • 21791 ¦ F-2898/15 ¦ MENTALOL UNGÜENTO
 • 21790 ¦ F-22325/15 ¦ MENTALOL UNGÜENTO";;685241000167106 ¦ alcanfor 10% (100 mg/g) + mentol 1% (10 mg/g) ungüento ¦ Vigente ;768551000167109 ¦ mentalol ¦ Vigente ;Si; • 9950 ¦ ungüento tópico; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809161000167107;Vigente;codetol pm infantil jarabe (Lab Chile);;;;Sensible;Manual;No;No;;;9578 ¦ Laboratorio Chile S.A.;;;680271000167109 ¦ clorfenamina 0,5 mg/5 mL + codeína 10 mg/5 mL + pseudoefedrina clorhidrato 7,5 mg/5 mL solución oral ¦ Vigente ;768541000167106 ¦ codetol pm infantil ¦ Vigente ;Si; • 9845 ¦ jarabe; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809171000167101;Vigente;telzir suspensión oral (GSK);;;;Sensible;Manual;No;No;;;9544 ¦ Glaxo Smithkline Chile Farmacéutica Ltda.; • 23362 ¦ F-17573/14 ¦ TELZIR SUSPENSIÓN ORAL 50 mg/mL.;;682451000167101 ¦ fosamprenavir 250 mg/5 mL suspensión oral ¦ Vigente ;792401000167109 ¦ telzir ¦ Vigente ;Si; • 9953 ¦ suspensión oral; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809181000167104;Vigente;esantuss adulto jarabe (Esan);;;;Sensible;Manual;No;No;;;9520 ¦ Farmacéutica Esan Ltda.;;;672101000167104 ¦ bromhexina 2 mg/5 mL + clofedianol 12,5 mg/5 mL solución oral ¦ Vigente ;768871000167104 ¦ esantuss adulto ¦ Vigente ;Si; • 9845 ¦ jarabe; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809191000167102;Vigente;nistaglós crema dérmica (Andrómaco);;;;Sensible;Manual;No;No;;;9604 ¦ Laboratorios Andrómaco S.A.; • 22186 ¦ B-958/15 ¦ NISTAGLOS CREMA DÉRMICA;;673191000167101 ¦ ergocalciferol 625 UI/g + nistatina 100.000 UI/g + óxido de zinc 150 mg/g + retinol 5000 UI/g crema ¦ Vigente ;783601000167101 ¦ nistaglós ¦ Vigente ;Si; • 10002 ¦ crema dérmica; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809201000167100;Vigente;melodol 15 mg comprimido (Raffo);;;;Sensible;Manual;No;No;;;9620 ¦ Laboratorios Raffo S.A.; • 21769 ¦ F-21269/14 ¦ MELODOL COMPRIMIDOS 15 mg;;672071000167107 ¦ meloxicam 15 mg comprimido ¦ Vigente ;769601000167101 ¦ melodol ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809211000167103;Vigente;losartán potásico 100 mg comprimido recubierto (Lab Chile);;;;Sensible;Manual;No;No;;;9578 ¦ Laboratorio Chile S.A.; • 21641 ¦ F-17498/14 ¦ LOSARTÁN POTÁSICO COMPRIMIDOS RECUBIERTOS 100 mg;;696261000167102 ¦ losartán 100 mg comprimido ¦ Vigente ;798401000167106 ¦ losartán potásico ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809221000167108;Vigente;blisprotex crema dérmica (Synthon);;;;Sensible;Manual;No;No;;;9687 ¦ Synthon Chile Ltda.;;;673251000167103 ¦ dimeticona 2,5% (25 mg/g) + óxido de zinc 40% (400 mg/g) crema ¦ Vigente ;777001000167109 ¦ blisprotex ¦ Vigente ;Si; • 10002 ¦ crema dérmica; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809231000167105;Vigente;betagen solución oftálmica (Allergan);;;;Sensible;Manual;No;No;;;9603 ¦ Laboratorios Allergan Ltda.; • 19136 ¦ F-6046/15 ¦ BETAGEN SOLUCIÓN OFTÁLMICA 0,5%;;672801000167108 ¦ levobunolol 0,5% (5 mg/mL) colirio ¦ Vigente ;769671000167108 ¦ betagen ¦ Vigente ;Si; • 9967 ¦ solución oftálmica; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809241000167102;Vigente;rinaid jarabe (Medipharm);;;;Sensible;Manual;No;No;;;9669 ¦ Productos Farmacéuticos Medipharm Ltda.; • 22913 ¦ F-20726/13 ¦ RINAID JARABE 2,5 mg/5 mL;;682301000167106 ¦ desloratadina 2,5 mg/5 mL solución oral ¦ Vigente ;802481000167100 ¦ rinaid ¦ Vigente ;Si; • 9845 ¦ jarabe; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809251000167104;Vigente;afinitor 10 mg comprimido (Novartis);;;;Sensible;Manual;No;No;;;9654 ¦ Novartis Chile S.A.; • 18646 ¦ F-17670/14 ¦ AFINITOR COMPRIMIDOS 10 mg (EVEROLIMUS);;673341000167107 ¦ everolimus 10 mg comprimido ¦ Vigente ;773421000167104 ¦ afinitor ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809261000167101;Vigente;amoval 500 mg comprimido recubierto (Saval);;;;Sensible;Manual;No;No;;;9596 ¦ Laboratorio Saval S.A.; • 18795 ¦ F-5513/15 ¦ AMOVAL COMPRIMIDOS RECUBIERTOS 500 mg;;684761000167104 ¦ amoxicilina 500 mg comprimido ¦ Vigente ;776321000167101 ¦ amoval ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809271000167107;Vigente;metoclopramida clorhidrato 10 mg/2 mL solución inyectable (Sanderson);;;;Sensible;Manual;No;No;;;9594 ¦ Laboratorio Sanderson S.A.; • 21867 ¦ F-6165/15 ¦ METOCLOPRAMIDA CLORHIDRATO SOLUCIÓN INYECTABLE 10 mg/2 mL;;673361000167108 ¦ metoclopramida 10 mg/2 mL (5 mg/mL) inyectable ¦ Vigente ;793801000167101 ¦ metoclopramida clorhidrato ¦ Vigente ;Si; • 9971 ¦ solución inyectable; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809281000167109;Vigente;furosemida 20 mg/mL solución inyectable (Biosano);;;;Sensible;Manual;No;No;;;9609 ¦ Laboratorios Biosano S.A.;;;691151000167102 ¦ furosemida 20 mg/mL inyectable ¦ Vigente ;777951000167109 ¦ furosemida ¦ Vigente ;Si; • 9971 ¦ solución inyectable; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
809291000167106;Vigente;movidol cápsula con gránulos de liberación prolongada (Pasteur);;;;Sensible;Manual;No;No;;;9618 ¦ Laboratorios Pasteur Ltda.; • 22016 ¦ F-18045/15 ¦ MOVIDOL CÁPSULAS CON GRÁNULOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 200 mg;;673651000167101 ¦ mebeverina 200 mg cápsula liberación modificada ¦ Vigente ;769921000167101 ¦ movidol ¦ Vigente ;Si; • 9912 ¦ cápsula con gránulos de liberación prolongada; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
